week_number,weekly_max_temperature,weekly_min_temperature,weekly_avg_temperature,weekly_max_irradiance,weekly_min_irradiance,weekly_avg_irradiance,weekly_max_cloud_cover,weekly_min_cloud_cover,weekly_avg_cloud_cover
1,15.3,6.6,11.42,818.0,0.0,206.63,100,1,56.75
2,16.0,6.4,11.37,875.0,0.0,230.26,100,0,34.79
3,22.8,7.6,13.14,929.0,0.0,248.84,100,0,22.55
4,25.5,9.5,15.31,961.0,0.0,273.59,100,0,33.23
5,18.4,11.8,15.09,946.0,0.0,271.14,100,0,59.57
6,26.6,11.6,15.09,993.0,0.0,254.16,100,0,61.59
7,20.9,12.8,15.11,994.0,0.0,230.41,100,0,64.6
8,22.2,10.4,15.71,1002.0,0.0,285.04,100,0,42.04
9,19.4,13.9,16.51,987.0,0.0,291.05,100,0,52.44
10,19.4,13.8,16.46,996.0,0.0,258.26,100,0,59.49
11,19.2,11.7,16.34,1009.0,0.0,290.12,100,0,48.27
12,21.8,13.4,16.94,1013.0,0.0,320.96,100,0,45.48
13,19.5,14.4,17.16,987.0,0.0,312.77,100,0,48.49
14,21.3,13.9,17.48,1022.0,0.0,317.28,100,0,39.17
15,24.8,16.1,19.41,1000.0,0.0,320.21,100,0,43.32
16,22.2,16.2,19.14,994.0,0.0,311.54,100,0,29.76
17,22.0,17.2,19.66,964.0,0.0,299.39,100,0,43.07
18,23.4,17.2,20.36,993.0,0.0,319.67,100,0,17.23
19,24.1,18.7,21.26,955.0,0.0,315.62,100,0,22.49
20,24.5,19.2,21.71,954.0,0.0,286.98,100,0,56.21
21,23.8,17.2,20.81,970.0,0.0,288.76,100,0,39.23
22,23.7,16.9,19.99,972.0,0.0,311.87,100,0,26.18
23,25.4,17.8,21.69,940.0,0.0,284.16,100,0,20.55
24,24.5,19.3,21.63,901.0,0.0,229.82,100,0,46.68
25,25.7,17.6,21.29,930.0,0.0,284.28,100,0,23.35
26,26.5,17.4,21.22,909.0,0.0,252.89,100,0,42.62
27,26.0,19.0,22.16,877.0,0.0,258.21,100,0,24.86
28,23.2,15.2,19.46,892.0,0.0,256.07,100,0,30.78
29,26.4,16.0,20.67,858.0,0.0,231.37,100,0,33.49
30,27.6,15.4,20.64,845.0,0.0,216.57,100,0,45.64
31,25.9,13.8,19.05,783.0,0.0,158.97,100,0,61.45
32,26.8,11.0,17.38,746.0,0.0,191.26,100,0,8.28
33,20.0,11.3,16.05,679.0,0.0,161.04,100,0,45.02
34,24.1,11.1,16.98,654.0,0.0,150.61,100,0,40.89
35,19.8,12.1,15.65,641.0,0.0,147.08,100,0,48.65
36,28.6,11.4,18.71,634.0,0.0,162.1,100,0,18.08
37,28.5,11.2,16.09,635.0,0.0,143.54,100,0,67.27
38,26.4,10.2,17.36,625.0,0.0,152.64,100,0,15.52
39,20.2,10.1,14.39,591.0,0.0,134.15,100,0,31.35
40,17.9,7.2,13.11,571.0,0.0,107.52,100,0,48.15
41,17.4,5.8,11.56,580.0,0.0,110.1,100,0,43.7
42,16.2,5.8,12.43,576.0,0.0,88.9,100,0,85.65
43,15.1,5.8,11.44,581.0,0.0,93.24,100,0,58.87
44,17.2,5.1,11.41,584.0,0.0,140.74,100,0,33.58
45,21.8,10.4,15.69,596.0,0.0,108.16,100,0,82.95
46,19.4,8.1,13.87,622.0,0.0,139.68,100,0,27.54
47,21.2,7.8,12.91,668.0,0.0,152.41,100,0,35.04
48,18.8,5.7,11.89,701.0,0.0,168.77,100,0,24.84
49,26.9,8.4,16.98,746.0,0.0,196.93,100,0,7.27
50,18.9,6.8,12.71,760.0,0.0,192.36,100,0,27.34
51,17.5,4.3,11.03,800.0,0.0,184.65,100,0,46.65
52,20.7,6.7,13.28,820.0,0.0,216.54,100,0,34.32
53,18.9,7.2,12.72,861.0,0.0,239.56,100,0,13.07
54,21.1,8.7,14.36,873.0,0.0,247.04,100,0,37.12
55,28.8,10.2,16.08,889.0,0.0,263.17,100,0,43.74
56,17.1,11.1,14.61,886.0,0.0,188.61,100,0,69.6
57,27.9,11.6,17.66,951.0,0.0,281.99,100,0,31.52
58,18.1,9.1,14.73,974.0,0.0,288.9,100,0,30.27
59,23.1,10.7,15.28,988.0,0.0,297.98,100,0,37.93
60,23.2,12.4,16.01,993.0,0.0,294.58,100,0,43.02
61,19.5,12.3,16.47,988.0,0.0,284.49,100,0,54.22
62,23.4,11.0,16.72,1015.0,0.0,328.54,100,0,26.54
63,19.5,14.1,16.79,983.0,0.0,263.13,100,0,60.57
